match_id,team1,team2,venue,first_innings_team,is_team1_batting_first,home_advantage,h2h_win_rate,recent_form_t1,recent_form_t2,team1_overall_win_rate,team2_overall_win_rate,avg_score_venue,toss_venue_win_rate,venue_win_rate_t1,venue_win_rate_t2,t1_top_batsmen_avg,t2_top_batsmen_avg,t1_top_bowler_econ,t2_top_bowler_econ,team1_won
32,Netherlands,Oman,Sheikh Zayed Stadium,Oman,0,0,0.5,0.8,0.5,0.586,0.5,135.9,0.429,0.5285,0.5,7.31,15.53,6.34,6.94,1
34,Netherlands,Scotland,Sheikh Zayed Stadium,Scotland,0,0,0.75,0.9,0.6,0.6,0.429,133.4,0.375,0.5285,0.5,8.25,20.94,6.54,7.39,0
35,UAE,Ireland,Dubai International Cricket Stadium,Ireland,0,1,0.333,0.4,0.2,0.286,0.462,137.9,0.484,0.5285,1,13.9,11.88,6.11,6.13,0
37,Oman,Scotland,Dubai International Cricket Stadium,Oman,1,0,0.5,0.5,0.6,0.5,0.455,139.9,0.515,0.5285,0.333,26.37,19.66,6.66,7.3,0
1659,South Africa,Sri Lanka,SuperSport Park,South Africa,1,0,0.667,0.6,0.1,0.58,0.512,179.4,0.8,0.4,0.5,17.7,9.46,8.25,8.12,1
38,Ireland,Scotland,Dubai International Cricket Stadium,Ireland,1,0,0.667,0.3,0.6,0.475,0.478,139.7,0.5,1,0.5,11.97,21.12,6.18,7.16,1
1660,South Africa,Sri Lanka,New Wanderers Stadium,South Africa,1,0,0.714,0.6,0.506,0.584,0.506,172.7,0.435,0.667,0.75,17.7,8.21,7.38,8.12,0
1661,South Africa,Sri Lanka,Newlands,South Africa,1,0,0.625,0.5,0.1,0.578,0.512,147.5,0.214,0.429,0.5,17.7,7.66,6.79,8.12,0
16,India,England,Green Park,India,1,0,0.375,0.5,0.4,0.587,0.471,160.9,0.496,0.5285,0.5,14.18,10.04,7.45,7.69,0
17,India,England,Vidarbha Cricket Association Stadium,India,1,0,0.333,0.5,0.5,0.579,0.477,149.2,0.667,0.5285,0.5,14.09,10.04,7.26,7.69,1
18,India,England,M Chinnaswamy Stadium,India,1,1,0.4,0.5,0.5,0.584,0.472,170.2,0.496,0.5285,0.5,13.76,10.04,7.07,8.05,1
1,Australia,Sri Lanka,Melbourne Cricket Ground,Australia,1,1,0.4,0.6,0.2,0.511,0.517,137.4,0.556,0.667,0.5,25.07,7.18,6.87,8.12,0
11,New Zealand,South Africa,Eden Park,South Africa,0,0,0.286,0.9,0.4,0.51,0.571,164.8,0.5,0.417,0.5,14.97,16.73,6.72,7.06,0
2,Australia,Sri Lanka,Simonds Stadium,Australia,1,0,0.364,0.6,0.3,0.505,0.523,160.9,0.497,0.5285,0.5,25.77,7.18,6.89,8.12,0
3,Australia,Sri Lanka,Adelaide Oval,Australia,1,1,0.333,0.6,0.4,0.5,0.528,156.9,0.496,0,0.5,24.73,6.98,6.89,8.12,1
41,West Indies,Pakistan,Kensington Oval,West Indies,1,0,0.286,0.6,0.6,0.481,0.575,157.7,0.733,0.714,0.5,15.11,23.5,10.86,6.66,0
42,West Indies,Pakistan,Queen's Park Oval,Pakistan,0,0,0.25,0.5,0.7,0.476,0.579,160.9,0.496,0.333,0.5,15.11,23.5,10.86,6.65,0
45,West Indies,Pakistan,Queen's Park Oval,Pakistan,0,0,0.222,0.4,0.7,0.47,0.583,160.9,0.497,0.25,0.5,15.11,23.39,10.86,6.61,1
46,West Indies,Pakistan,Queen's Park Oval,West Indies,1,0,0.3,0.4,0.6,0.476,0.578,130.8,0.6,0.4,0.5,15.11,24.07,10.86,6.61,0
12,England,South Africa,The Rose Bowl,South Africa,0,0,0.333,0.5,0.4,0.467,0.576,160.9,0.495,0.5,0.5,10.04,16.2,8.05,7.06,1
13,England,South Africa,County Ground,South Africa,0,0,0.385,0.6,0.3,0.473,0.57,160.9,0.494,0.5285,0.5,10.04,16.2,7.64,7.26,0
14,England,South Africa,Sophia Gardens,England,1,0,0.357,0.5,0.4,0.467,0.574,160.9,0.495,1,0.5,11.04,15.7,7.93,7.32,1
47,West Indies,India,Sabina Park,India,0,0,0.571,0.3,0.5,0.471,0.59,160.9,0.496,0.5285,0.5,15.11,13.8,10.86,7.06,1
48,Sri Lanka,India,R.Premadasa Stadium,Sri Lanka,1,0,0.4,0.5,0.4,0.522,0.582,160.9,0.495,0.5285,0.5,7.04,13.8,7.95,7.06,0
15,West Indies,England,Riverside Ground,West Indies,1,0,0.714,0.3,0.5,0.477,0.473,160.9,0.495,0.5285,0.5,15.11,11.04,10.86,7.93,1
58,Australia,India,JSCA International Stadium Complex,Australia,1,0,0.308,0.6,0.5,0.505,0.588,160.9,0.496,0.5285,0.5,25.23,13.8,6.9,7.24,0
59,India,Australia,Barsapara Cricket Stadium,India,1,0,0.714,0.6,0.5,0.593,0.5,160.9,0.495,0.5285,0.5,13.8,24.73,7.08,6.82,0
67,Sri Lanka,Pakistan,Sheikh Zayed Stadium,Sri Lanka,1,0,0.333,0.5,0.8,0.516,0.584,134.3,0.412,0.5285,0.4,6.41,25.37,7.95,6.61,0
68,Sri Lanka,Pakistan,Sheikh Zayed Stadium,Sri Lanka,1,0,0.312,0.5,0.8,0.511,0.588,132.5,0.389,0.5285,0.5,6.37,25.37,7.97,5.88,0
69,Pakistan,Sri Lanka,Gaddafi Stadium,Pakistan,1,0,0.706,0.8,0.5,0.591,0.505,180.2,0.4,0.8,0.5,24.77,5.74,5.97,7.98,1
64,India,New Zealand,Arun Jaitley Stadium,India,1,0,0,0.5,0.8,0.585,0.505,160.9,0.495,0.5285,0.5,14.57,14.97,7.09,6.94,1
65,New Zealand,India,Saurashtra Cricket Association Stadium,New Zealand,1,0,0.833,0.7,0.5,0.5,0.59,160.9,0.496,0.5285,0.5,15.3,13.67,6.95,7.33,1
66,India,New Zealand,Greenfield International Stadium,India,1,0,0.143,0.5,0.7,0.583,0.505,160.9,0.497,0.5285,0.5,13.26,15.3,7.53,6.97,1
73,India,Sri Lanka,Barabati Stadium,India,1,0,0.636,0.6,0.4,0.588,0.5,160.9,0.498,0.5285,0.5,13.42,7.51,7.43,8.14,1
74,India,Sri Lanka,Holkar Cricket Stadium,India,1,0,0.667,0.7,0.3,0.593,0.495,160.9,0.499,0.5285,0.5,13.42,7.95,7.48,8.14,1
75,Sri Lanka,India,Wankhede Stadium,Sri Lanka,1,-1,0.308,0.2,0.7,0.49,0.598,170.2,0.5,0.5285,0.5,7.91,13.69,8.26,7.48,0
49,New Zealand,West Indies,Saxton Oval,New Zealand,1,0,0.4,0.6,0.3,0.5,0.483,160.9,0.499,0.5285,0.5,15.3,16,7.01,10.86,1
51,New Zealand,West Indies,Bay Oval,New Zealand,1,0,0.417,0.5,0.3,0.5,0.472,160.9,0.499,0.75,0.5,18.47,17.33,7.01,10.86,1
52,Pakistan,New Zealand,Westpac Stadium,Pakistan,1,0,0.533,0.8,0.6,0.595,0.505,152.9,0.143,0.5285,0.571,24.3,17.57,5.97,7.24,0
53,Pakistan,New Zealand,Eden Park,Pakistan,1,0,0.5,0.7,0.6,0.59,0.51,166.3,0.538,0.5285,0.385,24.23,16.74,6.07,7.04,1
54,Pakistan,New Zealand,Bay Oval,Pakistan,1,0,0.529,0.7,0.5,0.593,0.505,183.2,0.8,0.5285,0.8,25.33,17.09,6.25,7.13,1
24,New Zealand,Australia,Sydney Cricket Ground,New Zealand,1,-1,0.167,0.4,0.6,0.5,0.505,156.9,0.501,0.5285,0.75,17.79,25.79,7.14,6.55,0
25,England,Australia,Bellerive Oval,England,1,0,0.385,0.4,0.6,0.468,0.51,160.9,0.5,0.5285,0.5,11.34,25.79,7.93,6.34,0
26,England,Australia,Melbourne Cricket Ground,England,1,-1,0.357,0.4,0.6,0.463,0.515,140.5,0.5,0.5285,0.6,11.34,28.67,7.75,6.5,0
27,New Zealand,England,Westpac Stadium,New Zealand,1,0,0.286,0.4,0.3,0.495,0.458,146.9,0.125,0.625,0.5,17.05,11.34,7.16,7.96,1
28,New Zealand,Australia,Eden Park,New Zealand,1,0,0.143,0.5,0.7,0.5,0.52,168.8,0.571,0.357,0.5,17.79,28.67,7.44,6.34,0
70,India,South Africa,The Wanderers Stadium,India,1,0,0.6,0.7,0.6,0.602,0.577,160.9,0.497,0.5285,0.5,13.82,18.3,7.31,7.32,1
29,England,New Zealand,Seddon Park,England,1,0,0.6,0.3,0.4,0.454,0.495,169.6,0.429,0.5285,0.857,11.34,17.12,8.43,7.44,1
71,India,South Africa,SuperSport Park,India,1,0,0.636,0.8,0.5,0.607,0.571,170.5,0.833,0.5285,0.5,13.76,21.97,7.55,7.51,0
30,New Zealand,Australia,Eden Park,New Zealand,1,0,0.125,0.4,0.7,0.491,0.525,173.7,0.533,0.333,0.5,16.25,28.67,7.44,6.78,0
72,India,South Africa,Newlands,India,1,0,0.583,0.7,0.5,0.6,0.576,148.9,0.2,0.5285,0.375,13.76,30.8,7.55,7.71,1
80,India,Sri Lanka,R.Premadasa Stadium,India,1,0,0.714,0.7,0.2,0.604,0.495,160.9,0.499,0.5285,0.5,13.97,12.42,7.54,7.61,0
83,Sri Lanka,India,R.Premadasa Stadium,Sri Lanka,1,0,0.333,0.3,0.7,0.495,0.602,160.9,0.496,0.333,0.667,11.29,13.97,7.92,7.54,0
87,Pakistan,West Indies,National Stadium,Pakistan,1,0,0.727,0.8,0.3,0.597,0.467,160.9,0.495,0.5285,0.5,26.07,17.33,6.83,10.86,1
88,Pakistan,West Indies,National Stadium,Pakistan,1,0,0.75,0.8,0.3,0.6,0.462,160.9,0.496,0.5285,0.5,26.53,17.33,6.66,11.1,1
89,West Indies,Pakistan,National Stadium,West Indies,1,0,0.231,0.3,0.8,0.457,0.603,160.9,0.496,0.5285,1,17.33,25.43,11.3,6.55,0
76,Pakistan,Scotland,Grange Cricket Club,Pakistan,1,0,1,0.9,0.6,0.607,0.458,160.9,0.496,0.5285,0.5,26.07,18.22,6.47,7.36,1
95,Netherlands,Ireland,Hazelaarweg,Netherlands,1,0,0.6,0.7,0.4,0.562,0.488,160.9,0.496,0.5285,0.5,11.17,13.8,7.11,6.18,1
96,Ireland,Netherlands,Hazelaarweg,Ireland,1,0,0.333,0.3,0.7,0.476,0.576,160.9,0.498,0.5285,0.5,15.23,19.14,5.99,7.27,0
77,Pakistan,Scotland,Grange Cricket Club,Pakistan,1,0,1,0.9,0.5,0.61,0.44,160.9,0.498,0.5285,0.5,25.43,19.71,6.35,7.35,1
97,Ireland,Scotland,Sportpark Het Schootsveld,Ireland,1,0,0.75,0.3,0.5,0.465,0.423,160.9,0.498,0.5285,0.5,15.23,18.75,6,7.4,1
99,Netherlands,Scotland,VRA Ground,Netherlands,1,0,0.6,0.7,0.4,0.588,0.393,160.9,0.498,0.5285,0.5,17.03,19.23,7.22,7.38,0
100,Scotland,Netherlands,VRA Ground,Scotland,1,0,0.5,0.5,0.6,0.414,0.571,160.9,0.497,0.5285,0.5,21.27,17.62,7.41,7.36,1
91,India,Ireland,The Village,India,1,0,1,0.8,0.3,0.615,0.467,160.9,0.498,0.5285,0.5,13.97,17.2,7.54,6.01,1
60,England,Australia,Edgbaston,England,1,0,0.333,0.3,0.7,0.459,0.53,160.9,0.498,0.5285,0.5,11.84,28.67,8.36,6.77,1
92,India,Ireland,The Village,India,1,0,1,0.8,0.3,0.619,0.457,134.8,0.4,0.5285,0,13.97,16.97,7.54,6.01,1
102,Pakistan,Zimbabwe,Harare Sports Club,Pakistan,1,0,1,0.9,0.6,0.613,0.273,152.5,0.75,1,0.125,25.43,14.4,6.39,7.66,1
103,Pakistan,Australia,Harare Sports Club,Pakistan,1,0,0.5,0.9,0.7,0.616,0.525,154.2,0.765,1,0.5,26.43,28.4,6.39,6.78,0
61,England,India,Old Trafford,England,1,0,0.545,0.4,0.8,0.465,0.622,139.3,0.167,0.5,0.5,11.84,14.57,8.39,7.54,0
104,Australia,Zimbabwe,Harare Sports Club,Australia,1,0,0,0.8,0.5,0.529,0.267,152.1,0.722,0.5285,0.118,28.93,14.4,6.72,7.46,1
105,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,1,0,0,0.5,0.8,0.261,0.611,156.2,0.737,0.111,0.875,14.4,25.93,7.66,6.39,0
106,Pakistan,Australia,Harare Sports Club,Pakistan,1,0,0.467,0.9,0.8,0.614,0.534,156.4,0.7,0.889,0.5,25.93,28.93,6.51,6.68,1
107,Zimbabwe,Australia,Harare Sports Club,Zimbabwe,1,0,0.5,0.5,0.8,0.255,0.529,158.2,0.714,0.105,0.667,14.4,27.57,7.66,6.78,0
62,India,England,Sophia Gardens,India,1,0,0.5,0.8,0.4,0.626,0.46,160.9,0.501,0.5285,1,14.57,11.84,7.54,8.18,0
108,Australia,Pakistan,Harare Sports Club,Australia,1,0,0.438,0.8,0.9,0.533,0.617,157.9,0.682,0.75,0.9,27.23,26.83,6.78,6.51,0
63,England,India,County Ground,England,1,0,0.538,0.4,0.8,0.465,0.62,160.9,0.499,0,0.5,11.64,14.57,8.23,7.54,0
101,South Africa,Sri Lanka,R.Premadasa Stadium,South Africa,1,0,0.556,0.5,0.3,0.57,0.486,168.8,0.125,0.5285,0.2,26.86,10.35,7.6,7.92,0
109,South Africa,Zimbabwe,Buffalo Park,South Africa,1,0,1,0.5,0.4,0.564,0.25,160.9,0.497,0.5285,0.5,25.8,14.4,7.68,7.66,1
110,Zimbabwe,South Africa,Senwes Park,Zimbabwe,1,0,0,0.3,0.5,0.245,0.569,160.9,0.497,0.5285,0.5,14.4,25.8,7.66,7.54,0
144,UAE,Australia,Tolerance Oval,UAE,1,0,0.5,0.4,0.7,0.267,0.528,160.9,0.497,0.5285,0.5,13.5,26.83,6.86,6.78,0
132,Pakistan,Australia,Sheikh Zayed Stadium,Pakistan,1,0,0.529,0.9,0.7,0.62,0.533,132.1,0.368,0.571,0.5,26.83,26.83,6.51,6.78,1
133,Pakistan,Australia,Dubai International Cricket Stadium,Pakistan,1,0,0.556,0.9,0.6,0.623,0.528,141.7,0.514,0.476,0.4,26.6,26.13,6.51,6.85,1
90,England,Sri Lanka,R.Premadasa Stadium,England,1,0,0.5,0.4,0.4,0.461,0.491,160.9,0.111,0.5285,0.333,12.21,9.68,8.23,7.92,1
134,Pakistan,Australia,Dubai International Cricket Stadium,Pakistan,1,0,0.579,0.9,0.5,0.626,0.523,141.9,0.528,0.5,0.333,28.07,26.13,6.51,6.85,1
135,Pakistan,New Zealand,Sheikh Zayed Stadium,Pakistan,1,0,0.556,0.9,0.3,0.629,0.486,133.2,0.4,0.625,0.5,28.07,15.65,6.59,7.39,1
136,New Zealand,Pakistan,Dubai International Cricket Stadium,New Zealand,1,0,0.421,0.3,0.9,0.482,0.632,142.1,0.541,0.25,0.522,15.58,28.07,7.39,6.59,0
138,West Indies,India,Eden Gardens,West Indies,1,0,0.625,0.2,0.8,0.454,0.624,147.8,0.4,0.5285,0.5,17.93,14.57,11.3,7.54,0
137,Pakistan,New Zealand,Dubai International Cricket Stadium,Pakistan,1,0,0.6,0.9,0.2,0.634,0.478,142.4,0.526,0.542,0.2,28.43,15.26,6.69,7.39,1
139,India,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,1,0,0.333,0.9,0.2,0.627,0.449,160.9,0.499,0.5285,0.5,14.57,17.77,7.54,11.3,1
140,West Indies,India,MA Chidambaram Stadium,West Indies,1,0,0.5,0.2,0.9,0.444,0.631,160.9,0.5,0.5285,0.5,17.13,14.57,11.3,7.54,0
117,South Africa,Australia,Carrara Oval,South Africa,1,0,0.353,0.6,0.4,0.573,0.518,160.9,0.499,0.5285,0.5,25.43,26.13,7.81,6.85,1
118,Australia,India,Brisbane Cricket Ground,Australia,1,1,0.333,0.4,0.9,0.514,0.635,156.9,0.5,0.667,0.5,26.13,14.57,6.85,7.54,1
120,Australia,India,Sydney Cricket Ground,Australia,1,1,0.353,0.3,0.7,0.513,0.623,164.6,0.4,0.8,0.5,26.13,14.57,6.85,7.57,0
131,New Zealand,Sri Lanka,Eden Park,New Zealand,1,0,0.467,0.1,0.4,0.474,0.486,172.2,0.5,0.312,0.5,15.13,10.01,7.3,7.92,1
149,UAE,Nepal,ICC Academy,UAE,1,0,0.5,0.3,0.111,0.25,0.111,156.6,1,0.5285,0.5,15.34,5.94,7.04,8.67,1
111,South Africa,Pakistan,Newlands,South Africa,1,0,0.5,0.6,0.9,0.577,0.637,150.4,0.25,0.333,1,24.63,30.17,7.82,6.69,1
150,UAE,Nepal,ICC Academy,UAE,1,0,1,0.4,0.1,0.294,0.1,156,1,0.667,0.5,19.24,23.95,6.51,8.15,0
151,UAE,Nepal,ICC Academy,Nepal,0,0,0.5,0.3,0.1,0.278,0.182,149,0.857,0.5,0.5,22.9,22.45,6.63,7.07,0
112,South Africa,Pakistan,The Wanderers Stadium,South Africa,1,0,0.545,0.7,0.9,0.581,0.632,160.9,0.502,0.5285,0.5,23.73,30.17,7.81,6.69,1
128,New Zealand,India,Westpac Stadium,New Zealand,1,0,0.75,0.2,0.7,0.478,0.626,152.3,0.222,0.667,0.5,15.47,14.57,7.34,7.57,1
113,South Africa,Pakistan,SuperSport Park,Pakistan,0,0,0.583,0.7,0.8,0.585,0.628,173,0.714,0.571,0.5,23.05,30.17,7.86,6.69,0
129,New Zealand,India,Eden Park,New Zealand,1,0,0.778,0.3,0.6,0.483,0.62,172.6,0.529,0.353,0.5,16.52,14.57,6.59,7.57,0
130,New Zealand,India,Seddon Park,New Zealand,1,0,0.7,0.3,0.6,0.479,0.624,172.6,0.5,0.75,0.5,16.38,14.57,7.28,7.57,1
153,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,0,0,1,0.4,0.3,0.455,0.447,160.9,0.505,0.5285,0.5,20.91,17.1,6.78,6.07,0
152,Netherlands,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,0,0,0.429,0.4,0.5,0.541,0.433,160.9,0.505,0.5285,0.5,16.57,23.43,7.34,7.54,1
155,Ireland,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,1,0,0.667,0.4,0.4,0.458,0.419,160.9,0.505,0.5285,0.5,18.8,22.13,6.03,7.54,0
154,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,1,0,0,0.4,0.5,0.417,0.553,160.9,0.505,0.5285,0.5,24.91,16.57,6.08,7.34,0
156,Ireland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,0,0,0.286,0.4,0.5,0.449,0.564,160.9,0.503,0.5285,0.5,18.73,16.57,6.46,7.32,1
157,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,1,0,0,0.3,0.4,0.385,0.438,160.9,0.503,0.5285,0.5,24.91,22.13,6.6,7.57,0
145,India,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,1,0,0.611,0.6,0.3,0.618,0.509,160.9,0.502,0.5285,0.5,14.57,26,7.57,6.87,0
146,India,Australia,M.Chinnaswamy Stadium,India,1,1,0.579,0.5,0.3,0.613,0.513,170.2,0.501,0.5285,0.5,14.57,26,7.57,6.87,0
141,West Indies,England,Darren Sammy National Cricket Stadium,West Indies,1,0,0.733,0.4,0.4,0.447,0.466,160.9,0.5,0.5285,0.5,22.54,12.21,10.83,8.23,0
142,West Indies,England,Warner Park,England,0,0,0.688,0.3,0.5,0.442,0.471,160.9,0.499,0.667,0.5,23.22,12.21,10.83,8.23,0
143,West Indies,England,Warner Park,West Indies,1,0,0.647,0.2,0.6,0.438,0.476,160.9,0.5,0.5,0.5,21.92,12.21,12.11,8.18,0
115,South Africa,Sri Lanka,SuperSport Park,South Africa,1,0,0.455,0.6,0.4,0.574,0.477,172.4,0.75,0.5,0.5,20.71,10.08,7.73,7.92,1
116,South Africa,Sri Lanka,The Wanderers Stadium,South Africa,1,0,0.5,0.6,0.3,0.578,0.473,160.9,0.499,0.5285,0.5,20.71,9.85,7.59,7.92,1
124,England,Pakistan,Sophia Gardens,Pakistan,0,0,0.643,0.7,0.8,0.481,0.63,145.2,0.4,1,0.5,12.21,30.17,7.79,6.69,1
194,Netherlands,Zimbabwe,Hazelaarweg,Netherlands,1,0,0,0.4,0.2,0.55,0.24,160.9,0.5,1,0.5,17.3,14.4,7.35,7.66,1
147,Ireland,Zimbabwe,Bready Cricket Club,Zimbabwe,0,0,1,0.4,0.231,0.46,0.231,160.9,0.5,0.5285,0.5,18.73,16.27,6.64,7.45,1
148,Ireland,Zimbabwe,Bready,Ireland,1,0,1,0.4,0.226,0.471,0.226,160.9,0.498,0.5285,0.5,19.37,18.13,6.64,7.73,0
196,India,West Indies,Central Broward Regional Park Stadium Turf Ground,West Indies,0,0,0.455,0.4,0.2,0.607,0.434,166.2,0.75,0.5285,0.5,14.57,20.4,7.6,12.11,1
197,India,West Indies,Central Broward Regional Park Stadium Turf Ground,India,1,0,0.5,0.4,0.2,0.611,0.43,158.3,0.667,0.333,0.429,14.57,20.37,7.6,12.11,1
204,Netherlands,UAE,VRA Ground,Netherlands,1,0,1,0.5,0.3,0.548,0.263,160.9,0.497,0.333,0.5,18.95,19.46,7.44,6.83,0
198,West Indies,India,Providence Stadium,West Indies,1,1,0.385,0.2,0.4,0.426,0.614,140.2,0.333,0.5285,0.5,20.37,14.57,12.11,7.6,0
205,Netherlands,UAE,Sportpark Westvliet,Netherlands,1,0,0.75,0.4,0.3,0.535,0.3,160.9,0.495,0.5285,0.5,17.72,19.46,7.44,6.67,0
215,Canada,USA,White Hill Field,USA,0,0,0.5,0.2,0.5,0.182,0.5,160.9,0.496,0.5285,0.5,45,26.75,4.84,8.66,1
217,Canada,USA,White Hill Field,Canada,1,0,1,0.4,0.5,0.308,0.5,160.9,0.495,1,0.5,37.94,30.5,4.66,8.11,1
208,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,1,0,0.375,0.2,0.3,0.468,0.483,169.6,0.588,0.636,0.143,9.85,17.3,7.92,7.28,0
209,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,1,0,0.353,0.1,0.4,0.464,0.487,169.8,0.556,0.583,0.25,12.31,17.4,7.92,7.2,0
210,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,1,0,0.333,0.1,0.5,0.46,0.492,169.4,0.526,0.538,0.333,10.55,17.9,7.92,7.2,1
279,Netherlands,Scotland,The Village,Scotland,0,0,0.5,0.3,0.4,0.523,0.455,147.8,0.5,0.5285,0.5,18.48,21.17,7.5,7.36,0
280,Ireland,Scotland,The Village,Scotland,0,0,0.571,0.4,0.5,0.462,0.471,162.7,0.571,0,0.5,28.37,24.87,6.89,7.64,1
281,Ireland,Netherlands,The Village,Ireland,1,0,0.375,0.5,0.3,0.472,0.511,166.5,0.5,0.2,0.5,26.37,19.27,6.89,8.21,0
176,India,South Africa,Punjab Cricket Association IS Bindra Stadium,South Africa,0,0,0.615,0.5,0.7,0.617,0.582,160.9,0.494,0.5285,0.5,14.57,20.71,7.6,7.59,1
282,Netherlands,Scotland,The Village,Netherlands,1,0,0.444,0.4,0.5,0.522,0.457,168.1,0.444,0.667,0.667,19.53,26.07,8.21,7.8,0
177,India,South Africa,M.Chinnaswamy Stadium,India,1,1,0.643,0.6,0.7,0.621,0.577,170.2,0.493,0.5285,0.5,14.57,20.84,7.47,7.38,0
283,Nepal,Zimbabwe,Indian Association Ground,Nepal,1,0,0.5,0.6,0.1,0.389,0.232,160.9,0.492,0.5,0.5,18.36,20.87,7.21,7.84,0
286,Nepal,Zimbabwe,Indian Association Ground,Zimbabwe,0,0,0,0.7,0.2,0.4,0.241,143,0.286,0.5,0.5,22.46,21.34,7.19,7.85,0
237,Pakistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,0,0,0.722,0.7,0.2,0.626,0.465,180.2,0.5,0.833,0.5,30.2,9.78,6.69,7.92,0
222,Ireland,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,0,0,0.333,0.4,0.4,0.463,0.511,158.5,0.167,0.667,0.667,30.61,18.81,6.89,8.2,1
223,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,1,0,0.5,0.3,0.5,0.357,0.473,159.7,0.143,0,0.75,22.8,31.64,6.62,6.89,1
225,Nepal,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,0,0,0,0.6,0.3,0.409,0.5,157.3,0.222,0.5285,0.5,21.43,22.33,7.25,7.76,1
238,Pakistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,0,0,0.684,0.6,0.3,0.621,0.47,178,0.571,0.714,0.5,30.2,19.3,6.74,7.92,0
227,Ireland,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,1,0,1,0.6,0.6,0.474,0.435,159.7,0.273,0.667,0.5,24.27,20.02,6.88,7.19,1
239,Pakistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,0,0,0.65,0.5,0.3,0.617,0.474,178.5,0.625,0.625,0.667,30.2,26.8,6.74,7.92,0
228,Oman,Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,0,0,0,0.3,0.2,0.4,0.49,159.7,0.273,0.25,0.4,19.85,23.17,6.61,7.79,1
230,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,0,0,0.5,0.4,0.5,0.438,0.417,153.5,0.308,0.4,0.667,21.03,18.39,6.59,7.12,1
243,UAE,Oman,Sheikh Zayed Stadium,UAE,1,0,1,0.3,0.4,0.333,0.471,133.9,0.429,0.667,0.5,19.46,19.43,6.67,6.6,0
244,Namibia,Netherlands,ICC Academy,Netherlands,0,0,0.5,1,0.3,1,0.5,148.1,0.9,0.5285,0.75,33.06,19.7,5.25,6.71,0
246,UAE,Ireland,Sheikh Zayed Stadium,Ireland,0,0,0.25,0.3,0.7,0.318,0.492,133.6,0.391,0.5,0.75,19.1,22.79,6.6,6.88,1
251,Ireland,Oman,Tolerance Oval,Ireland,1,0,0.333,0.6,0.6,0.483,0.526,160.9,0.494,0.5285,0.5,21.21,21.65,6.81,6.37,1
253,Namibia,Scotland,ICC Academy,Namibia,1,0,0.5,0.778,0.7,0.778,0.487,147.2,0.917,0.5285,0.4,31.98,27.13,5.47,7.43,1
257,Canada,Ireland,Sheikh Zayed Stadium,Canada,1,0,0,0.6,0.6,0.438,0.492,133,0.385,0.5285,0.6,28.89,22.88,5.99,6.65,1
263,Canada,Oman,Sheikh Zayed Stadium,Canada,1,0,0.5,0.7,0.6,0.444,0.524,133.9,0.407,0.667,0.625,25.49,19.68,6.13,6.41,0
269,UAE,Canada,Sheikh Zayed Stadium,UAE,1,0,0.5,0.4,0.7,0.348,0.421,131.9,0.379,0.6,0.5,19.1,24.13,6.7,6.28,1
159,Australia,Sri Lanka,Adelaide Oval,Australia,1,1,0.385,0.4,0.4,0.517,0.479,156.9,0.497,0.25,0.5,32.56,21.08,6.83,7.92,1
268,Netherlands,Scotland,Dubai International Cricket Stadium,Scotland,0,0,0.4,0.5,0.7,0.518,0.488,147.9,0.581,0.5,0.5,21.52,25.97,6.25,7.4,1
271,Namibia,Oman,Dubai International Cricket Stadium,Namibia,1,0,0.5,0.8,0.7,0.846,0.522,147.5,0.568,0.5285,0.5,28.4,17.32,5.62,6.44,1
270,UAE,Netherlands,Dubai International Cricket Stadium,UAE,1,1,0.4,0.5,0.6,0.375,0.526,147.5,0.568,0.5285,0.571,18.4,21.41,6.98,6.44,0
